"","age","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","admin.","blue-collar","entrepreneur","housemaid","management","retired","self-employed","services","student","technician","unemployed","unknown"
"34159",31,"3","3","0",454,"0","0","1",30,"4",266,1,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34160",31,"3","3","0",4041,"0","0","1",30,"4",1034,2,-1,0,"-1","1",1,0,0,0,0,0,0,0,0,0,0,0
"34161",54,"2","2","0",0,"0","0","0",30,"4",766,3,84,3,"1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34162",33,"2","3","0",0,"0","0","1",30,"4",227,2,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34163",48,"2","2","0",36686,"0","0","1",30,"4",295,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34164",36,"3","2","0",728,"0","0","1",30,"4",230,1,-1,0,"-1","1",1,0,0,0,0,0,0,0,0,0,0,0
"34165",31,"3","3","0",354,"0","0","1",30,"4",502,1,9,2,"1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34166",32,"3","3","0",1246,"1","0","1",30,"4",509,1,85,2,"1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34167",28,"3","1","0",307,"0","0","1",30,"4",132,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"34168",34,"2","3","0",3047,"0","0","1",30,"4",317,1,160,5,"2","1",0,0,0,0,1,0,0,0,0,0,0,0
"34169",49,"1","2","0",0,"0","0","0",30,"4",136,2,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"34170",24,"3","2","0",382,"0","0","1",30,"4",567,2,-1,0,"-1","1",0,0,0,0,0,0,0,0,1,0,0,0
"34171",29,"3","3","0",36252,"1","0","1",30,"4",501,1,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34172",27,"2","3","0",73,"0","0","1",30,"4",374,1,79,1,"1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34173",40,"2","3","0",158,"0","0","0",30,"4",712,2,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34174",26,"3","3","0",553,"0","0","1",30,"4",347,3,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"34175",28,"3","2","0",68,"0","0","1",30,"4",157,1,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"34176",29,"3","2","0",734,"1","1","1",30,"4",259,1,296,1,"2","1",0,1,0,0,0,0,0,0,0,0,0,0
"34177",30,"3","3","0",305,"0","0","1",30,"4",633,1,85,2,"1","1",1,0,0,0,0,0,0,0,0,0,0,0
"34178",24,"3","2","0",160,"0","0","1",4,"5",109,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34179",33,"2","3","0",263,"0","0","1",4,"5",119,2,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"34180",57,"2","3","0",350,"0","0","0",4,"5",87,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34181",31,"3","3","0",0,"0","0","1",4,"5",47,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34182",26,"2","3","0",219,"0","0","1",4,"5",104,5,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"34183",45,"2","2","0",10252,"0","0","1",4,"5",675,2,-1,0,"-1","1",0,1,0,0,0,0,0,0,0,0,0,0
"34184",37,"3","3","0",6101,"0","0","1",4,"5",60,5,87,1,"1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34185",37,"3","3","0",3141,"0","0","1",4,"5",384,2,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34186",29,"3","2","0",1854,"0","0","0",4,"5",390,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34187",36,"3","2","0",1228,"1","0","1",4,"5",303,3,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34188",52,"2","3","0",1356,"1","0","1",4,"5",312,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34189",60,"2","1","0",1723,"0","0","1",4,"5",160,4,83,3,"0","0",0,1,0,0,0,0,0,0,0,0,0,0
"34190",27,"3","-1","0",1444,"0","0","1",4,"5",130,1,91,2,"0","0",0,0,0,0,0,0,0,0,1,0,0,0
"34191",27,"3","2","0",1511,"1","0","1",4,"5",74,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34192",40,"2","3","0",7780,"0","0","0",4,"5",364,1,355,1,"2","0",0,0,0,0,1,0,0,0,0,0,0,0
"34193",36,"2","3","0",130,"0","0","1",4,"5",65,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34194",40,"3","3","0",1646,"1","0","1",4,"5",392,2,91,3,"1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34195",50,"3","-1","0",1277,"0","0","1",4,"5",63,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34196",34,"3","3","0",1058,"1","0","1",4,"5",240,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34197",28,"3","1","0",236,"0","0","1",4,"5",193,1,87,3,"0","1",0,0,0,0,0,0,0,0,0,0,1,0
"34198",33,"3","3","0",5437,"0","0","1",4,"5",267,1,91,1,"0","1",0,0,0,0,1,0,0,0,0,0,0,0
"34199",31,"3","2","0",125,"0","0","1",4,"5",200,1,91,1,"0","0",0,0,0,0,0,0,0,1,0,0,0,0
"34200",33,"2","2","0",133,"0","0","1",4,"5",218,1,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34201",56,"2","3","0",2333,"0","0","1",4,"5",244,1,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34202",46,"2","3","0",1446,"0","0","1",4,"5",359,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34203",34,"3","3","0",992,"1","0","1",4,"5",301,1,88,2,"1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34204",39,"2","2","0",140,"0","0","1",4,"5",40,5,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34205",20,"2","-1","0",292,"0","0","1",4,"5",45,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34206",45,"2","2","0",640,"1","0","1",4,"5",447,1,-1,0,"-1","1",0,1,0,0,0,0,0,0,0,0,0,0
"34207",33,"3","3","0",417,"1","0","1",4,"5",170,2,87,1,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34208",50,"1","3","0",1270,"1","0","1",4,"5",24,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34209",25,"3","3","0",253,"0","0","1",4,"5",597,1,-1,0,"-1","1",0,0,0,0,0,0,0,0,1,0,0,0
"34210",41,"2","2","0",5060,"0","0","1",4,"5",963,1,83,3,"1","1",0,1,0,0,0,0,0,0,0,0,0,0
"34211",38,"1","2","0",902,"1","0","1",4,"5",301,3,90,1,"1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34212",47,"2","2","0",335,"0","0","1",4,"5",417,1,76,1,"1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34213",60,"1","2","0",4519,"0","0","1",4,"5",136,1,91,1,"0","0",1,0,0,0,0,0,0,0,0,0,0,0
"34214",49,"2","3","0",1,"0","0","0",4,"5",1076,3,175,1,"1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34215",34,"3","3","0",14,"1","0","0",4,"5",47,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34216",36,"3","2","0",365,"0","0","1",4,"5",643,1,-1,0,"-1","1",0,0,0,0,0,0,0,1,0,0,0,0
"34217",36,"2","3","0",911,"1","1","1",4,"5",275,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34218",37,"3","2","0",20453,"1","0","0",4,"5",115,1,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"34219",42,"3","2","0",1451,"1","0","1",4,"5",251,4,-1,0,"-1","1",1,0,0,0,0,0,0,0,0,0,0,0
"34220",24,"3","-1","0",0,"0","0","1",4,"5",90,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34221",33,"3","3","0",1636,"1","0","1",4,"5",592,1,66,1,"1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34222",26,"3","2","0",256,"1","0","1",4,"5",101,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"34223",49,"2","2","0",3620,"0","0","1",4,"5",346,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34224",25,"3","2","0",642,"1","1","1",4,"5",364,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"34225",40,"2","1","0",-388,"1","0","1",4,"5",195,3,340,1,"0","0",0,1,0,0,0,0,0,0,0,0,0,0
"34226",36,"2","3","0",3221,"0","0","1",4,"5",322,11,-1,0,"-1","1",1,0,0,0,0,0,0,0,0,0,0,0
"34227",28,"3","3","0",1984,"1","0","1",4,"5",32,2,14,1,"0","0",0,1,0,0,0,0,0,0,0,0,0,0
"34228",31,"3","3","0",630,"0","0","1",4,"5",95,2,91,2,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34229",30,"3","3","0",220,"1","0","1",4,"5",233,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34230",44,"3","2","0",0,"1","0","1",4,"5",64,2,19,1,"0","0",0,1,0,0,0,0,0,0,0,0,0,0
"34231",52,"2","2","0",94,"0","0","1",4,"5",223,9,4,1,"1","0",0,0,0,0,0,0,0,0,0,0,1,0
"34232",33,"2","3","0",69,"0","1","1",4,"5",77,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34233",22,"3","3","0",897,"1","0","1",4,"5",98,4,89,4,"1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34234",60,"2","1","0",2580,"0","0","0",4,"5",15,5,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"34235",60,"2","2","0",316,"0","0","1",4,"5",545,2,263,4,"0","1",0,0,0,0,0,0,0,0,0,1,0,0
"34236",33,"2","2","0",2044,"1","0","1",4,"5",532,3,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34237",29,"3","3","0",8947,"1","0","1",4,"5",535,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"34238",39,"2","2","0",8876,"0","0","1",4,"5",106,1,91,2,"0","0",0,0,0,0,0,0,0,1,0,0,0,0
"34239",32,"3","3","0",214,"0","0","1",4,"5",117,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34240",28,"3","3","0",672,"0","0","1",4,"5",174,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34241",45,"2","3","0",4958,"0","0","1",4,"5",212,4,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"34242",33,"2","2","0",557,"0","0","1",4,"5",367,1,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34243",35,"2","2","0",977,"1","0","1",4,"5",52,4,91,1,"2","0",0,0,0,0,0,0,0,0,0,0,1,0
"34244",33,"3","2","0",489,"1","0","1",4,"5",297,4,334,1,"2","1",0,0,0,0,0,0,0,1,0,0,0,0
"34245",67,"2","-1","0",696,"0","0","0",4,"5",77,2,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"34246",57,"3","2","0",738,"0","0","1",4,"5",490,3,168,1,"0","0",1,0,0,0,0,0,0,0,0,0,0,0
"34247",32,"3","3","0",1138,"0","0","1",4,"5",214,3,83,3,"1","1",0,0,0,0,0,0,0,0,1,0,0,0
"34248",44,"2","2","0",4236,"1","0","1",4,"5",378,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34249",49,"2","3","0",1,"1","0","1",4,"5",7,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34250",48,"2","2","0",863,"1","0","0",4,"5",412,5,350,2,"1","1",0,1,0,0,0,0,0,0,0,0,0,0
"34251",28,"3","2","0",891,"0","0","0",4,"5",34,6,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34252",48,"1","3","0",428,"1","0","1",4,"5",347,2,167,2,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34253",49,"2","1","0",1133,"1","0","1",4,"5",291,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34254",39,"2","2","0",563,"1","0","1",4,"5",190,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34255",35,"3","2","0",5731,"1","0","1",4,"5",164,2,167,4,"2","0",0,0,0,0,0,0,0,0,0,1,0,0
"34256",28,"3","2","0",1842,"1","0","1",4,"5",92,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34257",34,"3","3","0",2187,"1","0","1",4,"5",26,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34258",28,"2","1","0",-65,"1","0","1",4,"5",90,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34259",47,"2","2","0",2010,"0","0","0",4,"5",222,6,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34260",42,"3","3","0",10907,"0","0","1",4,"5",74,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34261",31,"3","3","0",6495,"0","0","1",4,"5",383,2,35,3,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34262",26,"3","2","0",160,"0","1","1",4,"5",172,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34263",41,"2","3","0",1536,"0","0","1",4,"5",54,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34264",44,"2","2","0",10354,"0","0","0",4,"5",96,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34265",29,"2","3","0",451,"0","0","1",4,"5",54,1,96,1,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34266",26,"3","3","0",4683,"1","0","1",4,"5",334,2,180,1,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34267",22,"3","2","0",1925,"0","0","1",4,"5",180,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34268",36,"3","3","0",1876,"0","0","1",4,"5",150,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34269",50,"2","3","0",346,"0","0","1",4,"5",76,2,87,1,"1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34270",41,"2","3","0",298,"0","0","1",4,"5",63,3,272,1,"2","0",0,0,0,0,1,0,0,0,0,0,0,0
"34271",57,"1","1","0",606,"0","0","1",4,"5",227,2,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"34272",25,"3","2","0",41,"1","0","0",4,"5",101,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34273",26,"3","3","0",1153,"0","0","1",4,"5",238,3,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"34274",36,"2","2","0",218,"1","0","1",4,"5",619,6,-1,0,"-1","1",0,1,0,0,0,0,0,0,0,0,0,0
"34275",31,"2","2","0",2083,"1","0","1",4,"5",190,3,355,2,"2","0",0,0,0,0,0,0,0,1,0,0,0,0
"34276",32,"2","2","0",282,"1","0","1",4,"5",257,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34277",34,"2","2","0",1813,"0","0","1",4,"5",370,5,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"34278",33,"2","2","0",-208,"1","1","1",4,"5",306,3,360,1,"0","0",0,1,0,0,0,0,0,0,0,0,0,0
"34279",41,"2","2","0",72,"1","0","1",4,"5",130,3,312,3,"0","0",0,1,0,0,0,0,0,0,0,0,0,0
"34280",36,"2","2","0",188,"1","1","1",4,"5",1046,3,333,2,"1","1",0,0,0,0,0,0,1,0,0,0,0,0
"34281",41,"2","2","0",1354,"1","0","1",4,"5",106,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34282",19,"3","-1","0",5368,"0","0","1",4,"5",77,6,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34283",33,"1","2","0",661,"1","0","1",4,"5",90,4,167,3,"0","0",1,0,0,0,0,0,0,0,0,0,0,0
"34284",40,"3","2","0",356,"1","0","1",4,"5",225,2,339,2,"0","0",0,0,0,0,0,0,0,0,0,0,1,0
"34285",33,"2","3","0",4984,"1","0","1",4,"5",181,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34286",59,"2","3","0",3421,"0","0","1",4,"5",121,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34287",30,"3","3","0",11278,"0","0","1",4,"5",256,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34288",42,"2","3","0",2,"1","1","0",4,"5",336,9,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34289",19,"3","1","0",0,"0","0","1",4,"5",72,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34290",51,"2","1","0",296,"1","0","1",4,"5",211,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34291",45,"2","2","0",1998,"0","0","1",4,"5",237,5,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34292",35,"2","3","0",520,"1","0","1",4,"5",458,3,17,5,"0","1",0,0,0,0,1,0,0,0,0,0,0,0
"34293",35,"2","2","0",17,"1","0","1",4,"5",110,4,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"34294",33,"3","3","0",850,"0","0","1",4,"5",324,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"34295",33,"2","1","0",5151,"1","1","1",4,"5",124,3,165,5,"0","0",0,1,0,0,0,0,0,0,0,0,0,0
"34296",28,"3","3","0",678,"0","1","1",4,"5",115,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34297",38,"1","3","0",6368,"1","0","1",4,"5",922,4,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34298",31,"3","3","0",2480,"0","0","1",4,"5",107,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34299",32,"2","3","0",2458,"1","0","1",4,"5",77,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34300",30,"3","2","0",572,"1","0","1",4,"5",220,4,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"34301",31,"2","3","0",0,"1","0","1",4,"5",108,2,167,1,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34302",33,"2","3","0",415,"0","0","1",4,"5",75,5,167,1,"2","0",0,0,0,0,1,0,0,0,0,0,0,0
"34303",52,"2","3","0",876,"0","0","1",4,"5",601,3,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34304",35,"2","3","0",93,"0","0","1",4,"5",198,2,88,1,"2","0",0,0,0,0,1,0,0,0,0,0,0,0
"34305",37,"2","1","0",2939,"1","0","1",4,"5",191,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34306",32,"3","2","0",945,"0","0","1",4,"5",312,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34307",56,"2","3","0",349,"1","0","0",4,"5",186,4,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"34308",30,"2","3","0",2666,"0","0","1",4,"5",781,3,89,1,"1","1",0,0,0,0,0,0,1,0,0,0,0,0
"34309",31,"2","2","0",4182,"1","0","1",4,"5",347,2,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34310",32,"2","3","0",141,"1","0","1",4,"5",78,3,89,9,"1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34311",28,"3","1","0",551,"0","0","1",4,"5",264,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34312",45,"2","2","0",280,"1","0","1",4,"5",562,3,168,2,"2","0",0,0,0,0,0,0,0,0,0,1,0,0
"34313",34,"3","3","0",308,"1","0","1",4,"5",79,4,269,4,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34314",32,"1","3","0",3271,"0","0","1",4,"5",949,3,-1,0,"-1","1",0,0,0,0,0,0,1,0,0,0,0,0
"34315",31,"3","3","0",775,"1","0","1",4,"5",99,2,14,3,"0","0",0,0,0,0,1,0,0,0,0,0,0,0
"34316",49,"2","2","0",207,"0","0","0",4,"5",181,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"34317",44,"2","-1","0",163,"1","0","1",4,"5",364,3,-1,0,"-1","1",0,0,0,0,0,0,1,0,0,0,0,0
"34318",39,"3","3","0",1515,"1","0","1",4,"5",815,6,167,6,"0","1",0,0,0,0,1,0,0,0,0,0,0,0
"34319",58,"2","-1","0",3658,"0","0","1",4,"5",55,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34320",24,"3","2","0",99,"0","0","1",4,"5",65,3,89,3,"0","0",1,0,0,0,0,0,0,0,0,0,0,0
"34321",35,"3","2","0",538,"1","0","1",4,"5",313,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34322",53,"2","2","0",112,"0","0","0",4,"5",104,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34323",45,"2","1","0",803,"1","0","1",4,"5",742,4,-1,0,"-1","1",0,1,0,0,0,0,0,0,0,0,0,0
"34324",32,"2","2","0",119,"0","0","1",4,"5",20,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34325",28,"3","2","0",3817,"1","0","1",4,"5",528,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34326",31,"2","3","0",636,"1","0","1",4,"5",352,4,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34327",23,"3","3","0",82,"0","0","1",4,"5",289,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34328",36,"3","2","0",115,"0","0","1",4,"5",134,3,91,1,"0","0",1,0,0,0,0,0,0,0,0,0,0,0
"34329",33,"3","3","0",1049,"0","0","1",4,"5",126,4,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"34330",32,"2","1","1",-148,"1","0","1",4,"5",326,3,357,15,"2","0",0,1,0,0,0,0,0,0,0,0,0,0
"34331",55,"3","2","0",1199,"0","1","0",4,"5",159,10,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34332",34,"2","3","0",1076,"1","0","1",4,"5",1121,3,88,10,"1","0",0,0,1,0,0,0,0,0,0,0,0,0
"34333",32,"3","2","0",400,"0","0","1",4,"5",268,3,-1,0,"-1","1",0,1,0,0,0,0,0,0,0,0,0,0
"34334",26,"2","1","0",104,"1","0","1",4,"5",230,6,360,2,"2","0",0,1,0,0,0,0,0,0,0,0,0,0
"34335",32,"3","3","0",0,"0","0","1",4,"5",417,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34336",39,"3","3","0",2454,"1","0","1",4,"5",716,3,263,2,"0","1",0,0,0,0,1,0,0,0,0,0,0,0
"34337",30,"3","3","0",533,"0","0","1",4,"5",365,4,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34338",63,"2","-1","0",2352,"0","0","0",4,"5",475,7,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34339",33,"2","2","0",11,"1","0","1",4,"5",104,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34340",56,"2","1","0",9367,"0","0","1",4,"5",617,2,-1,0,"-1","1",0,0,0,0,0,1,0,0,0,0,0,0
"34341",57,"2","3","0",1458,"0","0","0",4,"5",89,5,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"34342",30,"2","3","0",10884,"0","0","1",4,"5",333,2,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34343",43,"2","2","0",4056,"0","0","1",4,"5",13,6,89,2,"0","0",0,0,0,0,0,0,0,0,0,1,0,0
"34344",29,"3","2","0",369,"1","0","1",4,"5",174,5,346,3,"0","0",0,1,0,0,0,0,0,0,0,0,0,0
"34345",38,"2","2","0",47,"1","0","1",4,"5",288,5,-1,0,"-1","1",1,0,0,0,0,0,0,0,0,0,0,0
"34346",40,"2","2","0",1313,"1","0","1",4,"5",171,4,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"34347",31,"3","3","0",12857,"1","0","0",4,"5",483,4,87,2,"1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34348",36,"3","3","0",3850,"1","0","1",4,"5",8,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34349",43,"2","2","0",0,"0","0","0",4,"5",6,4,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"34350",24,"3","-1","0",782,"0","0","1",4,"5",12,7,91,1,"2","0",0,0,0,0,0,0,0,0,1,0,0,0
"34351",26,"3","2","0",237,"1","0","1",4,"5",1091,3,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"34352",54,"2","3","0",1168,"0","0","0",4,"5",150,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34353",37,"3","-1","0",444,"0","0","1",4,"5",1063,5,-1,0,"-1","1",0,0,0,0,0,0,0,0,1,0,0,0
"34354",46,"3","3","0",334,"1","0","0",4,"5",36,6,90,2,"2","0",0,0,0,0,1,0,0,0,0,0,0,0
"34355",48,"2","2","0",3776,"0","0","0",4,"5",254,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34356",51,"3","3","0",318,"0","0","1",4,"5",8,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34357",34,"2","3","0",201,"0","0","0",4,"5",21,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34358",30,"2","2","0",476,"0","0","1",4,"5",99,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"34359",36,"2","3","0",953,"1","1","0",4,"5",354,2,335,3,"2","0",0,0,0,0,1,0,0,0,0,0,0,0
"34360",29,"3","3","0",9407,"0","0","1",4,"5",267,6,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"34361",53,"1","3","0",2152,"0","0","1",4,"5",520,2,80,3,"1","0",0,0,0,0,1,0,0,0,0,0,0,0
"34362",24,"3","2","0",387,"0","0","0",4,"5",340,8,-1,0,"-1","1",0,0,0,0,0,0,0,0,1,0,0,0
"34363",25,"2","2","0",715,"0","0","1",4,"5",254,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"34364",34,"2","2","0",315,"0","0","1",4,"5",76,4,89,3,"1","0",0,1,0,0,0,0,0,0,0,0,0,0
"34365",39,"2","3","0",11766,"1","0","1",4,"5",15,4,166,1,"0","0",0,0,0,0,0,0,0,0,0,1,0,0
"34366",25,"3","2","0",203,"0","0","1",4,"5",108,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"34367",35,"2","2","0",2971,"0","0","1",4,"5",429,4,164,2,"0","1",0,0,1,0,0,0,0,0,0,0,0,0
"34368",57,"2","3","0",1103,"0","0","1",4,"5",399,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"34369",32,"3","3","0",202,"0","0","1",4,"5",16,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
